,uid,forward_level,comment_level,like_level
1166031,8245577c995db953ab1c14721fd384f9,1.0,1.0,1.0
1166043,b8ecbccf0368a279fefa926fe23392d0,1.0,1.0,1.0
1166045,c3d7e606f3c748518b390f9d0595ac7f,1.0,1.0,1.0
1166047,a18bdfadfcfdbccf5e8def96774e49ab,1.0,1.0,1.0
1166052,b6b0695df06d175858543d4e0cf9f29e,1.0,1.0,2.0
1166058,9e5b24e3d74a3039995665e534c6acda,1.0,1.0,1.0
1166066,8a70fe2bc858318985faa55162a73a40,1.0,1.0,1.0
1166076,cb72ec95c0fb9d96a7ca99a67e2d2965,1.0,1.0,1.0
1166089,c2b951ee318ac0387a3a9284813cd976,1.0,1.0,1.0
1166091,2663646b617b24654271511844aa3092,1.0,1.0,1.0
1166101,3ed74369c77e82089ea15a6ed8f2b1ec,1.0,1.0,1.0
1166103,43875d2553e81f3f456cbde1d2fa6a62,1.0,1.0,2.0
1166104,4c8fb364fca09f70e0d731d299c7f51c,1.0,2.0,1.0
1166130,5829c3a67f33592aed57edd7580c8111,1.0,1.0,1.0
1166131,89dfd29122797823782ab1c0bd9b1281,1.0,1.0,1.0
1166136,2c652def62e4910ca02c9c671e28f17d,1.0,1.0,1.0
1166142,70e82afadfe5dfa7440d5f2b9a2ef96c,1.0,1.0,1.0
1166155,718197fc53bf843eb4cc0b5bfc787a2e,1.0,1.0,1.0
1166158,0c8a020292fd9cbb0bd084a8573f927e,1.0,1.0,1.0
1166165,79443232eb5dd0cff5abbfbd262487d3,1.0,1.0,1.0
1166176,25aaa66226b55aeb61516f5448615380,1.0,1.0,1.0
1166184,79ff5df4d71c92bf95d60836d5e21f93,3.0,3.0,3.0
1166200,0477b55665aede666f17a061b732cd0d,1.0,1.0,1.0
1166205,69478ba3804a8d3961e39d4316f51fd6,1.0,1.0,1.0
1166214,a70ee243807bb73989d225e6240625a0,1.0,2.0,1.0
1166219,a418c733d09f85bf688fd76f367815ca,1.0,1.0,1.0
1166221,7d752eb56571c6494beec4c44ee80570,1.0,1.0,1.0
1166223,a3a8a2782d57864cc869809f15cb47f4,1.0,1.0,1.0
1166239,47c827b26f0fcbada487dd3d2679d84a,1.0,1.0,1.0
1166245,eafb1490a0573e6372dd5bbabd2d0e16,1.0,2.0,1.0
1166246,9366eff8682ac4e3e000328289c7cc68,1.0,1.0,1.0
1166251,511a35e5ae21d3d451c3f493c29cc731,1.0,1.0,1.0
1166254,6798a8e19cc633f2611c77a45797fab4,1.0,1.0,1.0
1166260,6b6defac07962373fb32a6a53a8389ec,1.0,1.0,1.0
1166269,7ad460fa98bb55b707151ae3ead696c9,1.0,1.0,1.0
1166270,114499410c754857f9d4eb2f2ccf1109,1.0,1.0,1.0
1166272,5f981d1eecb37980de1525debd3ef435,1.0,1.0,1.0
1166279,6f3769931876349e449c77a7007f3ee8,1.0,1.0,1.0
1166291,9c8ca9659d9a3f574c643a2d7ad8c3ae,1.0,1.0,1.0
1166297,c93ab6316ff29b2e58b229713889e882,1.0,1.0,1.0
1166317,3ed9fa101f1cc79ba7701cba1bb29683,1.0,1.0,1.0
1166323,fe9de9b03d2dd53b040046da619e3d41,1.0,1.0,1.0
1166328,845e9f33f93482899466661c8e08687e,1.0,2.0,1.0
1166341,e046a7686fa0266e60c50889711e4bd5,1.0,1.0,1.0
1166353,955fe47f883fbd12d7d1e0494c6c806d,1.0,2.0,3.0
1166356,34a6a4ed0528bb22e867a6a3c150141a,1.0,1.0,1.0
1166360,2f966e8586406c2af6188d53958ca162,1.0,1.0,1.0
1166364,edf0702d128c17236fcb05a47bcb88e1,1.0,1.0,1.0
1166388,c6e0bc8d152a3c187fd7aa5310747197,1.0,1.0,1.0
1166390,f1a31ba5c7dbc179c0257b0047a08e6c,1.0,1.0,1.0
1166392,34b59408b614fd9aee9b7cd6aa23372f,1.0,2.0,1.0
1166419,5962fdaea9ac7f07d192ec532910d8bc,1.0,1.0,1.0
1166424,16c1584afe32ce5edd5f5c6686ca7ba8,1.0,2.0,1.0
1166435,e4576cde9d62da3b6292ec4de85b8d9b,1.0,1.0,1.0
1166444,6a643642f2e9eb415c413daeae297c9b,1.0,1.0,1.0
1166451,2862d8d1ca873ea171ff14eb9910b435,1.0,1.0,1.0
1166454,469243c4ff835289fa1612ac649a00a4,1.0,2.0,1.0
1166459,fe6aedc0fe7b23e0845acbadb9873796,1.0,3.0,1.0
1166467,600818cfe9525355cc21afffcc1e4b41,1.0,1.0,1.0
1166468,67420f7054beca829f76d7bade0f5284,1.0,2.0,1.0
1166474,ec3960bd3aba5f4396caae2a76b843d8,1.0,1.0,2.0
1166477,06d22a063b84c4fffa079f009d032178,1.0,1.0,1.0
1166487,3c8bae9e2c7f188b7b60a4afd4797874,1.0,1.0,1.0
1166488,b47227f038c86ae757be9f5441f42e66,1.0,1.0,1.0
1166495,ff355355066b00e0008e0714acacf589,1.0,1.0,1.0
1166499,bb1cd2e394ac4d1c9ca9f13d6124d9c6,1.0,1.0,1.0
1166533,d7be5fdca8aabdf137dc3748a4a35bd7,1.0,2.0,2.0
1166535,6915a6cef64912cbe9603b5aa148177b,1.0,1.0,1.0
1166560,52ce82ba9a9905ed816d0818b08d89b0,1.0,1.0,1.0
1166571,6a3c8fd9404b56ca9620e34496310087,1.0,1.0,1.0
1166572,d28bd48de5ffabcf46354145acade083,1.0,1.0,1.0
1166585,27687c0d727177d6f16475e1dbee898a,1.0,1.0,1.0
1166610,d4e6f8c93c56686c539f7499e478cf39,1.0,1.0,1.0
1166617,7d880cdb6cde633ca268a900f9f5092a,1.0,1.0,1.0
1166621,3e6ebb1534eb85a5720ac28e322a588e,1.0,1.0,1.0
1166651,3e8ad70e91dfed71b38607e20ab68371,1.0,1.0,1.0
1166659,93d382f9fe21bdeee422d59679ce77d1,1.0,3.0,1.0
1166662,92efad1383d77ff603131b791c038dc0,1.0,1.0,1.0
1166668,04686cb705622a5df0efa85ec07cdc6c,1.0,1.0,1.0
1166673,9c1f3f5e813722631ed8df06b9b08250,1.0,1.0,1.0
1166686,6300eace55ab126bca8b06513a88fb92,1.0,1.0,1.0
1166732,39765c9ec9b1b4554747b954612bf4d4,1.0,1.0,1.0
1166743,8d426c2bda01da83c76318d5c8f3e778,1.0,1.0,1.0
1166754,04e01d6d42d4cd2ce1da566ab995657f,1.0,1.0,1.0
1166775,2b309c61c805ea387f4529296931a315,1.0,1.0,1.0
1166777,5b45708818b1ae232b9d60a60659d0ee,1.0,2.0,2.0
1166782,ce652c544074b853e0c7d61efcdb27d2,1.0,2.0,1.0
1166786,9c138eaaf55659d4d3cd38ea29b02ddc,1.0,1.0,1.0
1166788,211356e2792c92aeec54343d5f38e5ab,1.0,1.0,1.0
1166790,698c9f5a7f2e52c86142429a5f90cb9e,1.0,1.0,1.0
1166795,284b6a407bd3c2ca803360bbb9ff90bd,1.0,1.0,2.0
1166800,88695661fe502a55c92c21982b8d6c51,1.0,1.0,1.0
1166807,56339de196a8169caae1557de17c96df,1.0,1.0,1.0
1166812,7bc5c0d1601429e0704844df31b6ba97,1.0,1.0,1.0
1166821,947eb696aca4abf41462ffa6538fcba3,1.0,1.0,1.0
1166827,6534bbcaafcdac4cf95f9ade7046d03c,1.0,1.0,1.0
1166849,eff823255e7d479e7f774df883184835,1.0,1.0,1.0
1166855,743e0a812e7c8b15784913d351053e73,1.0,2.0,1.0
1166860,47137132647bbc6401b1d36ddf21bd87,1.0,1.0,1.0
1166862,521a920497c4ecb4f9897566cc22ec30,1.0,1.0,1.0
1166874,cc52b06c2079be0a3abdae31f7f50222,1.0,1.0,1.0
1166885,6a11d444e6985a017b6d74c4fc263965,1.0,1.0,1.0
1166908,d89f5c61dbf7618dccdec62924299018,1.0,1.0,1.0
1166909,ec122615aea8e138727a8d64728421f3,1.0,1.0,1.0
1166917,1eaa03e018323e16e81704c9f579cf63,1.0,1.0,1.0
1166926,e65769d5cea2ddd2d236e21cca327a44,1.0,1.0,1.0
1166928,88c655ee96244ff636203517a7b38807,1.0,1.0,1.0
1166932,56d21cb81d3bd7d68a29bb5765156bea,3.0,2.0,2.0
1166935,dd401365185870d357c5432f1c457090,1.0,1.0,1.0
1166938,875c30303ccd7699066bc53e29edc68d,1.0,1.0,1.0
1166945,625130aa0c9c2736cccc51b8d6e3b1c6,1.0,1.0,1.0
1166946,81399bfdd51b605d7d82aaed00472209,1.0,3.0,2.0
1166961,c10c254b4e508e76e9be4e03c7e97fda,1.0,1.0,1.0
1166968,1190601c35ffcb09f3071be0b2176715,1.0,1.0,1.0
1166971,63261f064e176d031befed587c9507cd,1.0,1.0,1.0
1166977,dee00f31d7d29cfd4b7a91a267a2cf9c,1.0,1.0,1.0
1166983,e7cf80f744765a7aeeeff417d789f157,1.0,1.0,1.0
1166994,ba4b079d3f1c4bc59d65c34a3fabab56,1.0,1.0,1.0
1166999,4fd0336accde980e22a6193451bc1504,1.0,1.0,1.0
1167012,26625cfb08ebec14736a95293431c6d7,1.0,1.0,1.0
1167016,0fcecba05d4f303cdb02b6fe692eda59,1.0,1.0,1.0
1167022,f4dbe530b51218d1191a65ab0a61689a,1.0,1.0,1.0
1167027,52492d5dd858fe4d6f1680bf69f1f518,1.0,1.0,1.0
1167040,899cb48f6d54edce450a7bfac71e071c,1.0,1.0,1.0
1167049,d68abaf858f2acf4b12ba8e481d002ee,1.0,1.0,1.0
1167064,6cf64f40fe2e756a88877e3fddb8771e,1.0,1.0,1.0
1167080,f02ea89bdd72a23ebc38467dafedda39,1.0,1.0,1.0
1167081,2db1827fc96148e4b116da33ef6f42dd,1.0,1.0,1.0
1167117,018a0f83d59ffef72c2440429fb9e6d3,1.0,1.0,1.0
1167122,6fd5e383841a9846d9b58cbbae03d3de,1.0,1.0,1.0
1167124,f694636d7d924fda26068d156f9f1fd2,1.0,1.0,1.0
1167129,5e68f9fe9d39a69a4e72629e00ed8664,1.0,2.0,1.0
1167138,0907bcfca051f3884ac5116f8e539ee2,1.0,1.0,1.0
1167140,760a79d71be6aeffe32fc6dbf3eb27da,1.0,1.0,1.0
1167141,a8a29270fb65edcac12525767490e36b,1.0,1.0,1.0
1167143,25393a94e1fc16bd3bd86050aa141b1e,1.0,1.0,1.0
1167145,19f23af798dd66b8723a0b1dfffb1780,1.0,1.0,1.0
1167150,3dd9bf1eaf44374ef54aabaff53f92c0,1.0,1.0,1.0
1167159,d03d6d83de38a071191eef97f384ae72,1.0,1.0,1.0
1167180,b90e73514a366c133b5134beea116963,1.0,1.0,1.0
1167190,571704dda5d9354ec2aa18796d245d10,3.0,2.0,3.0
1167198,5c752fab4124252001456e1d38b628f2,1.0,1.0,1.0
1167213,ec40c58240758c93c235365bea5bb0e9,1.0,1.0,1.0
1167221,ae9c877b459a76d9f2f359616f0331a8,1.0,1.0,1.0
1167226,64115ccc5f4d5ba95e965acb58b1dc2f,2.0,3.0,2.0
1167229,2bd95d28be781c1260242d6ae538629d,1.0,1.0,1.0
1167232,1afb2509d41ebbb8dc6288735245e909,1.0,3.0,2.0
1167258,789baf733e650729c23158c86cad5845,1.0,1.0,1.0
1167261,600059ffe135ae5deae84a2fe13b080a,1.0,1.0,1.0
1167269,db625a5e877fca0ac245f29991f2bf67,1.0,1.0,1.0
1167275,023422924e92ede4ebb8abf657739bb0,2.0,2.0,3.0
1167277,9b9b07c8eec3d08b6b9a034b43a95ad4,1.0,1.0,1.0
1167284,cdfd0e8ada09fabee8a1f06d36f1497d,1.0,1.0,1.0
1167286,b751ea4a1b999258fdcf94a9e9020e07,1.0,1.0,1.0
1167292,752fa786826b8af152f14d4f2caf9604,1.0,1.0,1.0
1167297,0af66612a56a3ee417e78abbb4915f8a,1.0,1.0,1.0
1167303,695cf97e0f735cd92e000eb6114febcf,1.0,1.0,1.0
1167314,2e9adad507ce63ddf31b62787898b6b6,1.0,1.0,1.0
1167334,b50501c2f5bc71c34a54284662e72ea0,1.0,1.0,1.0
1167351,28c7e335907b2116e59cc995ecdba41e,1.0,1.0,1.0
1167369,beb12564a03f868cdad57b82c0838b24,1.0,1.0,1.0
1167384,5fa8c36ded1daabbda11766598260002,1.0,1.0,1.0
1167392,3c846d6eaf821e967ce5f2c970d79019,1.0,1.0,1.0
1167397,bfd213c27355703e938c47b7b3eb42ac,1.0,2.0,1.0
1167401,dbb2ee9a14ae6b2ef4b38d5cc8bada65,1.0,1.0,1.0
1167402,1eae9fd725122ce81d0d35117d3fbb20,1.0,1.0,1.0
1167407,da8d4bbd8bb698ee72cb3b0c5e03df09,1.0,1.0,1.0
1167418,1c6d831eff3cb1e3a66ab2fa660fb5d3,1.0,1.0,1.0
1167428,12246e5fb49b8f079ea53964b08725ce,1.0,1.0,1.0
1167432,0d0f625dfd30a53f042ca730648ed0ed,1.0,1.0,1.0
1167433,257b8e415c1416609bab8f567b8cbd27,1.0,1.0,1.0
1167446,c22cac5445f58be7d69761dfbdeaf6e6,1.0,2.0,2.0
1167462,195a2498ecd95ee549d0169815bbecec,1.0,1.0,1.0
1167465,e390d1d5f229537f289e55167b4a3666,1.0,1.0,1.0
1167489,b2f56526427d4977d253ee83ef0e59b8,1.0,1.0,1.0
1167501,84a64beac42fde70d786aa5c9e8c4d56,1.0,1.0,1.0
1167509,eb1a0f04f613f8f709dae7257013977a,1.0,1.0,1.0
1167514,b62d86f83d227d92dbdfe8a80320eba3,1.0,1.0,1.0
1167521,df7c2cfc6798f3c2f9079963deaab5f8,1.0,1.0,1.0
1167532,a4b26da71b9500c8ba16720004fbfbe2,1.0,1.0,1.0
1167550,cdcc56a7b831f1a0273d3dac4d5c6b91,1.0,1.0,1.0
1167555,8068001dea1cccfcb75f4059640d18bd,1.0,2.0,2.0
1167571,7ecb7e60d44d38e7a752199e3576649e,1.0,1.0,1.0
1167574,799df3ea8412771cd77af72cce77300f,1.0,1.0,2.0
1167593,20a715662cc992b91a9918309882d4fb,1.0,1.0,1.0
1167596,1937ae60cc6a62558dc468cd5b847921,1.0,1.0,1.0
1167601,51efdf4a77a292f0ac5475d7411d5981,1.0,1.0,1.0
1167615,86622e281c9f020de6b0f5f047ce5da0,1.0,2.0,1.0
1167619,f71c2fffa295610a49639f922692e858,1.0,1.0,1.0
1167627,9292ef8cac2ba1c2768211ddfd22bce7,1.0,1.0,1.0
1167631,7b32d6d97629d0d4b5081d706bc01622,1.0,1.0,1.0
1167635,9e4e5ab3e284209e829c578b3d6ee34d,1.0,1.0,1.0
1167642,68256d60188ae25b841a8801ef9c5f2c,1.0,1.0,1.0
1167646,bf0e60934d3acbbfc1e2551411601195,1.0,1.0,1.0
1167658,1da7118d66470600ba86d4015f4f2218,1.0,1.0,1.0
1167663,639f01b9f020849c8a91df5ba407f983,1.0,1.0,1.0
1167669,fff48bb93b55b8132df63dc6b3e6fc13,1.0,1.0,1.0
1167671,0b0512ee6b8fda1865dc6f19ad384bbb,1.0,1.0,1.0
1167673,2c8265a0c1b0040c9dd0a0cc2088d343,1.0,1.0,1.0
1167676,b9b3a154c05e26eb466a0f9db9233941,1.0,1.0,1.0
1167690,1f05689f3ba94b29f1a979a91e7f4d82,1.0,1.0,1.0
1167692,cc5cde24004a633a1e6e4c6a796fabce,1.0,1.0,2.0
1167693,bab78c477e8848497d6eaf80015cb48e,1.0,1.0,1.0
1167698,022b391256a3e6faec9405ee870c8a67,1.0,1.0,1.0
1167712,59425a2c1eaa6a8998e4c5ac4bb35283,1.0,1.0,1.0
1167729,4f2970970baca9312881e7f8fb83f91a,1.0,1.0,1.0
1167741,73ef213f08a1d17438a45ceba3531871,1.0,1.0,1.0
1167748,f715c0edb996d9f1c37ced6ea9b92f4b,1.0,1.0,1.0
1167753,b4255c1cc4ee79991620c2217e9b11e7,1.0,2.0,1.0
1167789,6dff6452d661ca702ba1eb1f72f10f26,1.0,1.0,1.0
1167792,024aeba3a083819bbf05d70696510e3d,1.0,1.0,1.0
1167799,51cf0ceb5b134ab1886c63171e30a7d6,1.0,1.0,1.0
1167802,b0b968faae8cdd3decbe4072d94dbf8a,1.0,1.0,1.0
1167818,9726eee57ce3b1cbe0f2f7947baa34b3,1.0,1.0,1.0
1167824,4c208f5de4c8d3ec151d11a35f9ba229,1.0,1.0,1.0
1167854,bbd7d3f43122f9a66a609b461b0013fa,1.0,1.0,1.0
1167859,8fe1fda5cdb83f1766ea62f2e5eae6ff,1.0,1.0,1.0
1167872,489a0970e9fda77c616a9700d0a81e84,1.0,1.0,1.0
1167878,3e9120cc1f4dfe1af38133ee4e0c645b,1.0,3.0,1.0
1167881,c94f70d62aeb89f882691167a9c18d62,1.0,1.0,1.0
1167884,8ba60811c021eccd9ab475c8d4812513,1.0,1.0,1.0
1167886,9ff372183e842669d1f91397477dd254,1.0,1.0,1.0
1167892,67943a1012acbcdba12dd8f298e2f8a3,1.0,1.0,1.0
1167905,0e95369cc5b25d8a1151bb1de3786e57,1.0,2.0,1.0
1167912,8636ede21573504bedb9fe0c01505543,1.0,1.0,1.0
1167915,f0d710ce24c6e6a8734bd0234b81ec05,1.0,1.0,1.0
1167926,278e54d9ca5fea6059a0ad23332248d9,1.0,2.0,2.0
1167940,102247325e10613bacf19c5236c53ebd,1.0,1.0,1.0
1167951,7613af6eb01f9c0948657d1b5b0c7b20,1.0,1.0,1.0
1167965,c2ca36dcccc114fab041740a5855aeb2,1.0,1.0,1.0
1167989,4e5859f464f80e3b0c73a720647bd61f,3.0,3.0,3.0
1167997,ac175af8eb42606e8b023d0bfe9b3975,1.0,2.0,1.0
1168025,2d9db79ce7f346ec7630d1da80e91ed8,1.0,1.0,1.0
1168028,a38f27198bd2691aa1f82df087a9ba2d,1.0,1.0,1.0
1168033,c5d9d261687c40903c9ed3789f55bc19,1.0,1.0,1.0
1168040,d56b3c504be5d5dd49967eebb8046182,1.0,1.0,1.0
1168043,c068c63cd8bff9e7e1bd4ad200a36f54,1.0,1.0,1.0
1168047,4be171ec1bd66c7657079d4da9d979e1,1.0,1.0,1.0
1168051,0cedc015f9baaac65ab5f72d529f53d2,1.0,1.0,1.0
1168056,88e43eda6a50b184b5fa2b1030899224,1.0,1.0,1.0
1168074,abecd997cb58189a7aa7e894fe84b628,1.0,1.0,1.0
1168080,c0c105438193d1b8aeca97fe4966a2e6,1.0,1.0,1.0
1168096,09bfe82f635f733c4f5c487bb8989354,1.0,1.0,1.0
1168097,72b121fd28ccea36363b749b4e05a6ee,1.0,1.0,1.0
1168111,fc66650af1c15150126e985467d1b907,1.0,1.0,1.0
1168134,02cb0b00c60396e2aecb9a0782a7760a,1.0,1.0,1.0
1168143,fb3930c07dc52cfbce8c1fb3ee3ebb62,1.0,2.0,1.0
1168150,99c06b6136ac819bc88c332ce57ee544,1.0,1.0,1.0
1168153,c3c4371d5c86ab8f503091954c221f39,1.0,1.0,1.0
1168171,3b38bbf8e1a7ade89302d47724e0dad2,1.0,1.0,1.0
1168174,8bdab7b20bcc634a9c813ae6a7a5c48a,1.0,3.0,2.0
1168183,5976322fbac0d9016c02256594809b8c,1.0,1.0,1.0
1168186,f76c84cd6c75ddc7ff7349f6f4c6cc3e,1.0,1.0,1.0
1168189,1302890360a703f49941ec4b65e1a1bc,1.0,1.0,1.0
1168197,38324a6dafaf428bb8feb2dca9600763,1.0,1.0,1.0
1168204,250610c9559dc80be4618a97fd6a13cb,1.0,1.0,1.0
1168207,0914b5636f8591031aba20cdba5282ea,1.0,1.0,1.0
1168223,da5a612a3315babd8aea04cc456b8ccb,1.0,1.0,1.0
1168235,e890dd4e85a5852a8b6bbf9902823b81,1.0,1.0,1.0
1168239,f1ce2671d14b924738837fcca505e2da,1.0,1.0,1.0
1168243,0577e6f322c303df6fd46f7ec8e14b43,1.0,1.0,1.0
1168258,fb84109430d8279a05c14a89576d819a,1.0,1.0,1.0
1168273,b4f7b8c1672c230058dadb45d4b4ecaa,4.0,2.0,2.0
1168291,65714b2f997557880b97d265efdbe8cb,1.0,1.0,1.0
1168312,a4c9dc82a6e69a7433dfbf5f33d663e6,1.0,1.0,1.0
1168318,52bda2f7b0f5eadd735a697b8ba60d46,1.0,2.0,1.0
1168321,62c6fce2e56917fc8baab827ed0ed66b,1.0,1.0,1.0
1168326,c7828dacb5df284d1dc4510de74991b2,1.0,1.0,1.0
1168336,30f1945713ec1fd8227d962bae5918db,1.0,1.0,1.0
1168371,b4686aa81431a440a61837d965516012,1.0,1.0,1.0
1168374,30010a68b9bad31fd56e6f1e7a28e9bf,1.0,1.0,1.0
1168376,db7f709a240f30efe6bd84c06f37f96f,1.0,1.0,1.0
1168378,cdb1630eff487bdfafec924b0e451fd4,1.0,1.0,1.0
1168383,6c6166391a7dd3ec918e04515df6657c,1.0,1.0,1.0
1168388,040f6ef38b0b8fd21ffd23360cb082fb,1.0,1.0,1.0
1168403,00b8e3449a769d2e60b5e5dbb55f11ec,1.0,1.0,1.0
1168408,52b70c53e9412aac506f5058b27530ae,1.0,2.0,1.0
1168448,3aa3134cc9bbbe04cc7bd5697b746dfc,1.0,1.0,1.0
1168457,2dfcc6348c11115889ef01300b726890,1.0,1.0,1.0
1168461,84e8c16b8829facc99b732e229eac05d,1.0,1.0,1.0
1168466,01bf4072fb4a5593bfe62630e11c0e6e,1.0,1.0,1.0
1168475,3c5ecae208c542effc796146507c4470,1.0,1.0,1.0
1168488,8fbf53ed5d4e29859ca9a179700b066a,1.0,1.0,1.0
1168493,e147e638e8abf93a625fc9e57589fc17,1.0,1.0,1.0
1168499,25bfc900d37116a8d1dd1bede3ee9fc3,1.0,2.0,1.0
1168504,66b24643037ddf0700bb7ab4fc72bb02,1.0,3.0,2.0
1168507,27d3c17b952d05854089626a6f5b5529,1.0,1.0,1.0
1168517,15c182006e56cabdb2a5e97705e8b611,1.0,1.0,1.0
1168522,247cd585f10cb030f8aef3377fde3393,1.0,1.0,1.0
1168526,ff063d8dcfa49811fff0b45ea8494499,1.0,1.0,1.0
1168531,69b26ba94f4935266b99333f8918565d,1.0,1.0,1.0
1168534,24965f0d7ba00ebbc7ea94aa60ca9162,1.0,1.0,1.0
1168540,cabffbd919053f6e15c91976374dde55,1.0,1.0,1.0
1168543,37c4f13faa2fb8db9025c0583b1d48c4,1.0,1.0,1.0
1168545,8dc0ea39447d1fd4408cdbe4eb18519a,1.0,1.0,1.0
1168558,8cb45a59bf61b1499211948de37f604f,1.0,1.0,1.0
1168562,67a245c1ef92d72109de561505a7eac6,1.0,1.0,1.0
1168564,076622abf9e91ace3506c005875df503,1.0,1.0,1.0
1168576,44569e2bacb22610e7efacf01b5ba951,1.0,2.0,1.0
1168583,7175c8701aab54b1163e343d0f5fe2dc,1.0,1.0,1.0
1168598,0cb4eb00c20b6bdba91ab84498999511,1.0,1.0,1.0
1168601,048e378b8036e687de78540ddfcad60e,1.0,1.0,1.0
1168610,1d9600def57e3e6e3497fb34a335476c,1.0,1.0,1.0
1168636,c2c7c6984339c1ff4c56d4c1df3fabf0,1.0,1.0,1.0
1168639,ba1a00c43992aa5ca9c7ad0365a5e9d5,1.0,1.0,1.0
1168649,a002d8459796d1a41c97e6548f957d12,1.0,1.0,1.0
1168658,442c091a9d6ba1fbc7e5ee510df7dc1b,1.0,1.0,1.0
1168669,4b9c383512501824b628095095458eb7,1.0,1.0,1.0
1168677,696c81ec19d58dc302bb1917f1f6e443,1.0,2.0,2.0
1168682,32e2ee1a055206ad98f14e85753f0269,1.0,1.0,1.0
1168683,0d2282894e6cc2039cc78c40a966595e,1.0,1.0,3.0
1168687,3f0b4efef1fb81c3a02ec654b3c30415,1.0,1.0,1.0
1168696,6c850afd6192e0deace94bdc2aca56b6,1.0,1.0,1.0
1168705,42ae31d23b59d653baf209d074038d7a,1.0,1.0,1.0
1168713,26b056ee9f801560bd536c151564f471,1.0,1.0,1.0
1168716,10e9b8104d7757094296a293547f95aa,1.0,1.0,1.0
1168723,42a7e3518c3dbca54d0fa1985bac78d5,1.0,1.0,1.0
1168729,85c681687a38aed8ff3a82624642f790,1.0,1.0,1.0
1168731,fb00598894f0d7f07bd3e90367ef9596,1.0,1.0,1.0
1168736,237d359b681f5221cb37e67984b22a12,1.0,1.0,1.0
1168737,227d7163dc0a17f270b99c6d08a1923a,1.0,1.0,1.0
1168748,104c71eb81aa860b138afeaec7b80d25,1.0,1.0,1.0
1168765,b7cecea625b64705dd519aefc4feee2c,1.0,2.0,2.0
1168768,3317b1dcd705e943e840d453f384016a,1.0,1.0,1.0
1168777,40c44e0c9f32ed1fdba827b650e9ef6b,1.0,1.0,1.0
1168780,afaab2d8ea9d8e984294d2be2c74ccdb,1.0,1.0,1.0
1168792,bc6614c0ff6ed2c1d17753f4ab303e4e,1.0,1.0,1.0
1168800,13d628165dca07e384ea85ce6840f20f,1.0,1.0,1.0
1168803,f7d3cf755d025393e3d522e2e6675efc,1.0,1.0,1.0
1168834,7fc8fe921b911ec71a089dda1855b93f,1.0,3.0,1.0
1168835,1bbb02b8352ccf75238c03f0799ea201,1.0,1.0,1.0
1168842,51a47fcc69938710235809cdd6438213,1.0,1.0,1.0
1168854,5a7e686ee69a3787544822881ea59f69,1.0,3.0,1.0
1168861,e7743d0494a748eb4d2cff5644e6179d,1.0,1.0,1.0
1168863,20497efd809dccaa7187c50f6375487a,1.0,1.0,1.0
1168865,b960207c8507d147e24debca3dd102c8,1.0,1.0,1.0
1168869,300a0b94c66770f15ed716ea7c9fcf45,1.0,1.0,1.0
1168872,06348c1b6f53b5434b57b786d50a0104,1.0,1.0,1.0
1168883,89ce42b2c20c2103b1312664cd582326,1.0,1.0,1.0
1168887,05777bc250de87a0100aeb1bb87cb7c5,1.0,1.0,1.0
1168895,645d2dad8121a47dddfa53e42feef917,1.0,1.0,1.0
1168901,d6cbfb29b233c8f5c4d3a3f3e3dae3b9,1.0,1.0,1.0
1168909,17d61b53ab5841627f3a744bf77baae5,1.0,1.0,1.0
1168919,23fba6c50a98656087dda6cc8d574e4b,1.0,1.0,1.0
1168920,c2c88d0b86b6c01061b8f95465397376,1.0,1.0,1.0
1168927,d4ac25c61e84ece1aece691a8bfc16d2,3.0,2.0,2.0
1168928,55fca85c180c0b3a1741ac6a58500201,1.0,2.0,1.0
1168935,c088aad2d6469be89bd1054e9ed6378e,1.0,1.0,1.0
1168939,fa24209cef38f343ff5e5078c26a9d7a,1.0,1.0,1.0
1168945,9356768b2c941cd2e65438bb255dc29e,1.0,1.0,1.0
1168947,63d69de463a6ebbb8e95fdc07b1efd7b,1.0,1.0,1.0
1168959,c6e827065c4e6503c22104f304a7711c,1.0,1.0,1.0
1168964,2b48399756f226ca43be3f0ca71979fd,1.0,1.0,1.0
1168976,36cc9df67b5c6a2a41275438e2c42bc7,1.0,1.0,1.0
1168982,20cea29b0c250cb957a2403b78a05e83,1.0,1.0,1.0
1168984,b44ebd525ec6aedaab3bea43abff61e0,1.0,1.0,1.0
1168991,5b7a3344bfb18668728472e9b9f3d4b3,1.0,1.0,1.0
1168994,64c277905156e66425517d0f50d0ae5f,1.0,1.0,1.0
1169003,e3e107b504d8f3acdff5504858babce8,1.0,1.0,1.0
1169013,5e3000990b1c76d9c65d5ba1a0ee5f5e,1.0,1.0,1.0
1169016,2dd9173e3e10820e316f17b64d5a68e0,1.0,1.0,1.0
1169020,ea40614b0ed880216d95f20b1664e7aa,1.0,2.0,1.0
1169031,6e4b864607065e7479688be4b5622186,1.0,1.0,1.0
1169047,7e0ad4f2238fd820b4ec8cb6f208cd23,1.0,1.0,1.0
1169048,144d753af726221d75ea18ef771c57b5,1.0,1.0,1.0
1169053,334658bc9e2ae1942aebf1e709231991,1.0,1.0,1.0
1169054,a7d48140859bad4c4c292d1d75d365a2,1.0,1.0,1.0
1169065,d6e6c51b4113ce8df8239bf171444a2b,1.0,1.0,1.0
1169068,14165379dc2635714f7a3bf9a9251489,1.0,1.0,1.0
